Position,Track Name,Artist,Streams,URL,Date
28,ily (i love you baby) (feat. Emilee),Surf Mesa,14102313,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,4/30/2020
29,Tusa,KAROL G,14096506,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,4/30/2020
30,WHATS POPPIN,Jack Harlow,13550926,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,4/30/2020
31,In Your Eyes,The Weeknd,13468525,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,4/30/2020
32,Physical,Dua Lipa,13247518,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,4/30/2020
33,Adore You,Harry Styles,12987384,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,4/30/2020
34,Life Is Good (feat. Drake),Future,12053518,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,4/30/2020
35,Favorito,Camilo,12042862,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,4/30/2020
36,Memories,Maroon 5,11717733,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,4/30/2020
37,bad guy,Billie Eilish,11587288,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,4/30/2020
38,Rojo,J Balvin,11501111,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,4/30/2020
39,Before You Go,Lewis Capaldi,11302486,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,4/30/2020
40,If the World Was Ending - feat. Julia Michaels,JP Saxe,11137128,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,4/30/2020
41,Skechers,DripReport,10967603,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,4/30/2020
42,Señorita,Shawn Mendes,10591687,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,4/30/2020
43,everything i wanted,Billie Eilish,10573399,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,4/30/2020
44,I’m Ready (with Demi Lovato),Sam Smith,10561912,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,4/30/2020
45,Godzilla (feat. Juice WRLD),Eminem,10537834,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,4/30/2020
46,STARGAZING,Travis Scott,9826799,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,4/30/2020
47,Tattoo,Rauw Alejandro,9811036,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,4/30/2020
48,Ride It,Regard,9464360,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,4/30/2020
49,Breaking Me,Topic,9151645,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,4/30/2020
50,lovely (with Khalid),Billie Eilish,9073735,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,4/30/2020
51,BUTTERFLY EFFECT,Travis Scott,9053020,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,4/30/2020
52,Walk Em Down (feat. Roddy Ricch),NLE Choppa,9022830,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,4/30/2020
53,Amarillo,J Balvin,8992781,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL,4/30/2020
54,La Difícil,Bad Bunny,8803700,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,4/30/2020
55,Lose Control,MEDUZA,8762220,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,4/30/2020
56,PORFA,Feid,8691695,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,4/30/2020
57,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8621633,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,4/30/2020
58,Ignorantes,Bad Bunny,8539127,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,4/30/2020
59,Lucid Dreams,Juice WRLD,8132391,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,4/30/2020
60,Yummy,Justin Bieber,8087512,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,4/30/2020
61,Si Veo a Tu Mamá,Bad Bunny,8049558,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,4/30/2020
62,hot girl bummer,blackbear,7815476,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,4/30/2020
63,Level of Concern,Twenty One Pilots,7760299,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,4/30/2020
64,Morado,J Balvin,7632102,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,4/30/2020
65,RITMO (Bad Boys For Life),Black Eyed Peas,7537570,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,4/30/2020
66,Diosa,Myke Towers,7467076,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,4/30/2020
67,OUT WEST (feat. Young Thug),JACKBOYS,7416880,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,4/30/2020
68,I Don't Care (with Justin Bieber),Ed Sheeran,7390228,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,4/30/2020
69,BELIEVE IT,PARTYNEXTDOOR,7182749,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,4/30/2020
70,Salt,Ava Max,7089676,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,4/30/2020
71,Like It Is,Kygo,7062486,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN,4/30/2020
72,CITY OF ANGELS,24kGoldn,7001593,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,4/30/2020
73,High Fashion (feat. Mustard),Roddy Ricch,6975655,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,4/30/2020
74,After Party,Don Toliver,6972812,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,4/30/2020
75,"10,000 Hours (with Justin Bieber)",Dan + Shay,6957328,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,4/30/2020
76,You should be sad,Halsey,6936372,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,4/30/2020
77,Like That (feat. Gucci Mane),Doja Cat,6872422,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,4/30/2020
78,Elegí (feat. Dímelo Flow),Rauw Alejandro,6861844,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,4/30/2020
79,Selfish,Madison Beer,6806852,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,4/30/2020
80,when the party's over,Billie Eilish,6798161,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,4/30/2020
81,Ballin' (with Roddy Ricch),Mustard,6753689,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,4/30/2020
82,My Oh My (feat. DaBaby),Camila Cabello,6698472,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,4/30/2020
83,Shallow,Lady Gaga,6668088,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,4/30/2020
84,P2,Lil Uzi Vert,6614457,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,4/30/2020
85,Emotions,Ufo361,6586138,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE,4/30/2020
86,Know Your Worth,Khalid,6577048,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,4/30/2020
87,Hola - Remix,Dalex,6508858,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,4/30/2020
88,Turks (feat. Travis Scott),NAV,6503974,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf,4/30/2020
89,Play Date,Melanie Martinez,6465535,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,4/30/2020
90,Beautiful People (feat. Khalid),Ed Sheeran,6456110,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,4/30/2020
91,Sigues Con El,Dímelo Flow,6405855,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,4/30/2020
92,Boyfriend,Selena Gomez,6346736,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M,4/30/2020
93,Vete,Bad Bunny,6297250,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,4/30/2020
94,Moral of the Story,Ashe,6287050,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,4/30/2020
95,In Your Eyes (feat. Alida),Robin Schulz,6284186,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,4/30/2020
96,Falling,Harry Styles,6220273,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,4/30/2020
97,Believer,Imagine Dragons,6161875,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,4/30/2020
98,Astronomia,Vicetone,6118256,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,4/30/2020
99,rockstar (feat. 21 Savage),Post Malone,6099141,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,4/30/2020
100,7 rings,Ariana Grande,6043728,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,4/30/2020
101,La Santa,Bad Bunny,5930905,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,4/30/2020
102,FIND MY WAY,DaBaby,5924411,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor,4/30/2020
103,Lalala,Y2K,5871990,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,4/30/2020
104,After Hours,The Weeknd,5831279,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,4/30/2020
105,Jocelyn Flores,XXXTENTACION,5812684,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,4/30/2020
106,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5811740,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,4/30/2020
107,Watermelon Sugar,Harry Styles,5801880,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,4/30/2020
108,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,5796367,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,4/30/2020
109,Happier,Marshmello,5767057,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,4/30/2020
110,Myron,Lil Uzi Vert,5762598,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,4/30/2020
111,SAD!,XXXTENTACION,5758083,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,4/30/2020
112,90-60-111,Shirin David,5750861,https://open.spotify.com/track/3ZdDYeaZzeYnrP4crgXzPk,4/30/2020
113,Ransom,Lil Tecca,5749493,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,4/30/2020
114,It's You,Ali Gatie,5687137,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,4/30/2020
115,YOSEMITE,Travis Scott,5686981,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,4/30/2020
116,This City,Sam Fischer,5682453,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,4/30/2020
117,Kings & Queens,Ava Max,5656958,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,4/30/2020
118,@ MEH,Playboi Carti,5649830,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe,4/30/2020
119,Gimme Love,Joji,5649255,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B,4/30/2020
120,No Idea,Don Toliver,5566678,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,4/30/2020
121,BOP,DaBaby,5526080,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,4/30/2020
122,Jangueo,Alex Rose,5521031,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,4/30/2020
123,Bohemian Rhapsody - 2011 Mix,Queen,5502289,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4/30/2020
124,Heartless,The Weeknd,5501945,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,4/30/2020
125,Shape of You,Ed Sheeran,5498006,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,4/30/2020
126,Robbery,Juice WRLD,5481478,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,4/30/2020
127,Lose You To Love Me,Selena Gomez,5469302,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,4/30/2020
128,Get You The Moon (feat. Snøw),Kina,5460157,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,4/30/2020
129,What A Man Gotta Do,Jonas Brothers,5455722,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,4/30/2020
130,Say You Won't Let Go,James Arthur,5430804,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4/30/2020
131,PTSD,G Herbo,5429383,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,4/30/2020
132,Goodbyes (Feat. Young Thug),Post Malone,5416179,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,4/30/2020
133,Stupid Love,Lady Gaga,5415190,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,4/30/2020
134,Without Me,Halsey,5369586,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,4/30/2020
135,What If I Told You That I Love You,Ali Gatie,5369055,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,4/30/2020
136,Bruises,Lewis Capaldi,5360492,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,4/30/2020
137,MAMACITA,Black Eyed Peas,5321021,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,4/30/2020
138,Perfect,Ed Sheeran,5267449,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,4/30/2020
139,China,Anuel AA,5255404,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,4/30/2020
140,Make You Mine,PUBLIC,5241650,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,4/30/2020
141,Sigues Con El - Remix,Arcangel,5224645,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI,4/30/2020
142,Old Town Road - Remix,Lil Nas X,5139965,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,4/30/2020
143,July,Noah Cyrus,5116060,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,4/30/2020
144,LA CANCIÓN,J Balvin,5114199,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,4/30/2020
145,No Me Conoce - Remix,Jhay Cortez,5069423,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,4/30/2020
146,Fantasias,Rauw Alejandro,5067342,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,4/30/2020
147,Never Seen the Rain,Tones And I,5061991,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,4/30/2020
148,Por Primera Vez,Camilo,4988890,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,4/30/2020
149,Wow.,Post Malone,4946044,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,4/30/2020
150,No Time To Die,Billie Eilish,4945763,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,4/30/2020
151,Houdini (feat. Swarmz & Tion Wayne),KSI,4914429,https://open.spotify.com/track/3lay6f81Lhy0qp2Uvp4cNJ,4/30/2020
152,Sucker,Jonas Brothers,4902232,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,4/30/2020
153,Maniac,Conan Gray,4898472,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,4/30/2020
154,Money In The Grave (Drake ft. Rick Ross),Drake,4893516,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,4/30/2020
155,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4880420,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,4/30/2020
156,Keii,Anuel AA,4863727,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,4/30/2020
157,Muévelo,Nicky Jam,4857369,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,4/30/2020
158,Suicidal,YNW Melly,4838577,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,4/30/2020
159,Azul,J Balvin,4829570,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,4/30/2020
160,Sweet but Psycho,Ava Max,4808070,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,4/30/2020
161,Be Alright,Dean Lewis,4788019,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,4/30/2020
162,Can We Kiss Forever?,Kina,4761700,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,4/30/2020
163,The Less I Know The Better,Tame Impala,4746921,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,4/30/2020
164,ocean eyes,Billie Eilish,4722260,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,4/30/2020
165,All of Me,John Legend,4716619,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,4/30/2020
166,Sasuke,Lil Uzi Vert,4701551,https://open.spotify.com/track/0ROE31C8Wu4neZoR9stM9e,4/30/2020
167,Higher Love,Kygo,4691125,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,4/30/2020
168,Moonlight,XXXTENTACION,4665164,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,4/30/2020
169,Piece Of Your Heart,MEDUZA,4654911,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,4/30/2020
170,Callaita,Bad Bunny,4635750,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,4/30/2020
171,Dancing With A Stranger (with Normani),Sam Smith,4612134,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,4/30/2020
172,Let Me Down Slowly,Alec Benjamin,4604335,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,4/30/2020
173,Youngblood,5 Seconds of Summer,4602294,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,4/30/2020
174,A Tu Merced,Bad Bunny,4563495,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,4/30/2020
175,SUGAR,BROCKHAMPTON,4554734,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,4/30/2020
176,Eastside (with Halsey & Khalid),benny blanco,4523953,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,4/30/2020
177,How Do You Sleep?,Sam Smith,4512297,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,4/30/2020
178,Better Now,Post Malone,4487505,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,4/30/2020
179,Savage Remix (feat. Beyoncé),Megan Thee Stallion,4463942,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,4/30/2020
180,High Hopes,Panic! At The Disco,4463462,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,4/30/2020
181,SLOW DANCING IN THE DARK,Joji,4448600,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,4/30/2020
182,Me Gusta,Shakira,4440661,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,4/30/2020
183,If You’re Too Shy (Let Me Know) - Edit,The 1975,4429092,https://open.spotify.com/track/3iEqGBZ2wcpVzhiAcwXVC6,4/30/2020
184,Something Just Like This,The Chainsmokers,4415603,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,4/30/2020
185,Broke In A Minute,Tory Lanez,4406824,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,4/30/2020
186,"Alone, Pt. II",Alan Walker,4395061,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,4/30/2020
187,Tutu,Camilo,4393037,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux,4/30/2020
188,XO Tour Llif3,Lil Uzi Vert,4384635,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,4/30/2020
189,Lights Up,Harry Styles,4380291,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,4/30/2020
190,All Girls Are The Same,Juice WRLD,4379150,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,4/30/2020
191,"thank u, next",Ariana Grande,4377529,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,4/30/2020
192,Hate Me (with Juice WRLD),Ellie Goulding,4367368,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,4/30/2020
193,God's Plan,Drake,4362068,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,4/30/2020
194,I Like Me Better,Lauv,4354106,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,4/30/2020
195,Dior,Pop Smoke,4321148,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,4/30/2020
196,If I Can't Have You,Shawn Mendes,4317283,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,4/30/2020
197,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,4299422,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,4/30/2020
198,Fantasias - Remix,Rauw Alejandro,4287730,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV,4/30/2020
199,Girls Like You (feat. Cardi B),Maroon 5,4266332,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,4/30/2020
200,Blanco,J Balvin,4214147,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590,4/30/2020
1,Blinding Lights,The Weeknd,38464931,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,5/7/2020
2,Toosie Slide,Drake,37583329,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,5/7/2020
3,THE SCOTTS,THE SCOTTS,35903259,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,5/7/2020
4,Roses - Imanbek Remix,SAINt JHN,33511709,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,5/7/2020
5,death bed (coffee for your head) (feat. beabadoobee),Powfu,28117111,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,5/7/2020
6,Don't Start Now,Dua Lipa,25769315,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,5/7/2020
7,ROCKSTAR (feat. Roddy Ricch),DaBaby,23563124,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,5/7/2020
8,Dance Monkey,Tones And I,22847376,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,5/7/2020
9,The Box,Roddy Ricch,22749571,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,5/7/2020
10,Blueberry Faygo,Lil Mosey,22071945,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,5/7/2020
11,Say So,Doja Cat,21460156,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,5/7/2020
12,Pain 1993 (with Playboi Carti),Drake,20132575,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,5/7/2020
13,Savage Remix (feat. Beyoncé),Megan Thee Stallion,18837354,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,5/7/2020
14,Break My Heart,Dua Lipa,18727417,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,5/7/2020
15,Supalonely,BENEE,18477082,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,5/7/2020
16,Intentions (feat. Quavo),Justin Bieber,17237165,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,5/7/2020
17,SICKO MODE,Travis Scott,17220051,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,5/7/2020
18,goosebumps,Travis Scott,16887862,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,5/7/2020
19,Righteous,Juice WRLD,16810085,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,5/7/2020
20,Falling,Trevor Daniel,16751384,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,5/7/2020
21,Sunday Best,Surfaces,16189442,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,5/7/2020
22,Be Kind (with Halsey),Marshmello,15521530,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,5/7/2020
23,Chicago Freestyle (feat. Giveon),Drake,15099090,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,5/7/2020
24,Someone You Loved,Lewis Capaldi,15086534,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,5/7/2020
25,Boss Bitch,Doja Cat,15082961,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,5/7/2020
26,Yo Perreo Sola,Bad Bunny,14760526,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,5/7/2020
27,HIGHEST IN THE ROOM,Travis Scott,14622096,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,5/7/2020
28,ROXANNE,Arizona Zervas,14429112,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,5/7/2020
29,Circles,Post Malone,14365837,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,5/7/2020
30,Safaera,Bad Bunny,14215438,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,5/7/2020
31,ily (i love you baby) (feat. Emilee),Surf Mesa,14211267,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,5/7/2020
32,Tusa,KAROL G,13199473,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,5/7/2020
33,WHATS POPPIN,Jack Harlow,13098467,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,5/7/2020
34,In Your Eyes,The Weeknd,13000752,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,5/7/2020
35,Adore You,Harry Styles,12719592,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,5/7/2020
36,Life Is Good (feat. Drake),Future,12199736,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5/7/2020
37,Physical,Dua Lipa,12141100,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,5/7/2020
38,Favorito,Camilo,11528393,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,5/7/2020
39,Savage,Megan Thee Stallion,11512915,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,5/7/2020
40,Before You Go,Lewis Capaldi,11383834,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,5/7/2020
41,Memories,Maroon 5,11256886,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,5/7/2020
42,If the World Was Ending - feat. Julia Michaels,JP Saxe,11187333,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,5/7/2020
43,Rojo,J Balvin,11185650,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,5/7/2020
44,bad guy,Billie Eilish,11120687,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,5/7/2020
45,Play Date,Melanie Martinez,10598399,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,5/7/2020
46,D4L,Future,10537097,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK,5/7/2020
47,Señorita,Shawn Mendes,10457110,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,5/7/2020
48,Skechers,DripReport,10073596,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,5/7/2020
